Day-ahead demand forecast for Seattle City Light (SCL) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3389916&sdid=EBA.SCL-ALL.DF.H
22:07:08 GMT-0500 (CDT)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SCL-ALL.DF.H megawatthours
09/17/2017 17H,1010
09/17/2017 16H,955
09/17/2017 15H,870
09/17/2017 14H,815
09/17/2017 13H,785
09/17/2017 12H,770
09/17/2017 11H,760
09/17/2017 10H,770
09/17/2017 09H,790
09/17/2017 08H,830
09/17/2017 07H,895
09/17/2017 06H,970
09/17/2017 05H,1035
09/17/2017 04H,1070
09/17/2017 03H,1080
09/17/2017 02H,1105
09/17/2017 01H,1150
09/17/2017 00H,1160
09/16/2017 23H,1160
09/16/2017 22H,1165
09/16/2017 21H,1170
09/16/2017 20H,1160
09/16/2017 19H,1150
09/16/2017 18H,1145
09/16/2017 17H,1135
09/16/2017 16H,1110
09/16/2017 15H,1090
09/16/2017 14H,995
09/16/2017 13H,865
09/16/2017 12H,790
09/16/2017 11H,775
09/16/2017 10H,780
09/16/2017 09H,805
09/16/2017 08H,840
09/16/2017 06H,990
09/16/2017 05H,1065
09/16/2017 04H,1100
09/16/2017 03H,1105
09/16/2017 02H,1120
09/16/2017 01H,1145
09/16/2017 00H,1155
09/15/2017 23H,1155
09/15/2017 22H,1155
09/15/2017 21H,1160
09/15/2017 20H,1150
09/15/2017 19H,1145
09/15/2017 18H,1140
09/15/2017 17H,1124
09/15/2017 16H,1099
09/15/2017 15H,1073
09/15/2017 14H,977
09/15/2017 13H,851
09/15/2017 12H,788
09/15/2017 11H,739
09/15/2017 10H,728
09/15/2017 09H,747
09/15/2017 08H,785
09/15/2017 06H,936
09/15/2017 05H,1012
09/15/2017 04H,1050
09/15/2017 03H,1060
09/15/2017 02H,1069
09/15/2017 01H,1102
09/15/2017 00H,1110
09/14/2017 23H,1107
09/14/2017 22H,1108
09/14/2017 21H,1110
09/14/2017 20H,1104
09/14/2017 19H,1094
09/14/2017 18H,1088
09/14/2017 17H,1077
09/14/2017 16H,1062
09/14/2017 15H,1045
09/14/2017 14H,944
09/14/2017 13H,817
09/14/2017 12H,744
09/14/2017 11H,723
09/14/2017 10H,723
09/14/2017 09H,742
09/14/2017 08H,781
09/14/2017 06H,965
09/14/2017 05H,1045
09/14/2017 04H,1080
09/14/2017 03H,1080
09/14/2017 02H,1110
09/14/2017 01H,1150
09/14/2017 00H,1160
09/13/2017 23H,1160
09/13/2017 22H,1155
09/13/2017 21H,1160
09/13/2017 20H,1150
09/13/2017 19H,1135
09/13/2017 18H,1115
09/13/2017 17H,1100
09/13/2017 16H,1080
09/13/2017 15H,1040
09/13/2017 14H,945
09/13/2017 13H,880
09/13/2017 12H,783
09/13/2017 11H,783
09/13/2017 10H,789
09/13/2017 09H,811
09/13/2017 08H,860
09/13/2017 06H,1006
09/13/2017 05H,1083
09/13/2017 04H,1117
09/13/2017 03H,1118
09/13/2017 02H,1148
09/13/2017 01H,1188
09/13/2017 00H,1195
09/12/2017 23H,1193
09/12/2017 22H,1192
09/12/2017 21H,1194
09/12/2017 20H,1189
09/12/2017 19H,1179
09/12/2017 18H,1158
09/12/2017 17H,1141
09/12/2017 16H,1122
09/12/2017 15H,1086
09/12/2017 14H,988
09/12/2017 13H,872
09/12/2017 12H,809
09/12/2017 11H,792
09/12/2017 10H,802
09/12/2017 09H,822
09/12/2017 08H,866
09/12/2017 06H,1015
09/12/2017 05H,1095
09/12/2017 04H,1120
09/12/2017 03H,1130
09/12/2017 02H,1160
09/12/2017 01H,1200
09/12/2017 00H,1205
09/11/2017 23H,1200
09/11/2017 22H,1195
09/11/2017 21H,1195
09/11/2017 20H,1180
09/11/2017 19H,1165
09/11/2017 18H,1145
09/11/2017 17H,1130
09/11/2017 16H,1100
09/11/2017 15H,1060
09/11/2017 14H,970
09/11/2017 13H,865
09/11/2017 12H,795
09/11/2017 11H,775
09/11/2017 10H,780
09/11/2017 09H,800
09/11/2017 08H,835
09/11/2017 06H,965
09/11/2017 05H,1030
09/11/2017 04H,1050
09/11/2017 03H,1040
09/11/2017 02H,1045
09/11/2017 01H,1045
09/11/2017 00H,1030
09/10/2017 23H,1020
09/10/2017 22H,1025
09/10/2017 21H,1025
09/10/2017 20H,1020
09/10/2017 19H,1015
09/10/2017 18H,1000
09/10/2017 17H,970
09/10/2017 16H,910
09/10/2017 15H,840
09/10/2017 14H,800
09/10/2017 13H,785
09/10/2017 12H,770
09/10/2017 11H,770
09/10/2017 10H,785
09/10/2017 09H,810
09/10/2017 08H,840
09/10/2017 06H,955
09/10/2017 05H,1010
09/10/2017 04H,1035
09/10/2017 03H,1025
09/10/2017 02H,1030
09/10/2017 01H,1035
09/10/2017 00H,1035
09/9/2017 23H,1025
09/9/2017 22H,1030
09/9/2017 21H,1030
09/9/2017 20H,1035
09/9/2017 19H,1035
09/9/2017 18H,1025
09/9/2017 17H,995
09/9/2017 16H,945
09/9/2017 15H,875
09/9/2017 14H,830
09/9/2017 13H,810
09/9/2017 12H,785
09/9/2017 11H,785
09/9/2017 10H,795
09/9/2017 09H,820
09/9/2017 08H,860
09/9/2017 06H,990
09/9/2017 05H,1065
09/9/2017 04H,1100
09/9/2017 03H,1100
09/9/2017 02H,1135
09/9/2017 01H,1185
09/9/2017 00H,1200
09/8/2017 23H,1195
09/8/2017 22H,1195
09/8/2017 21H,1195
09/8/2017 20H,1190
09/8/2017 19H,1185
09/8/2017 18H,1170
09/8/2017 17H,1155
09/8/2017 16H,1140
09/8/2017 15H,1100
09/8/2017 14H,1015
09/8/2017 13H,910
09/8/2017 12H,840
09/8/2017 11H,820
09/8/2017 10H,805
09/8/2017 09H,800
09/8/2017 08H,845
09/8/2017 06H,990
09/8/2017 05H,1075
09/8/2017 04H,1110
09/8/2017 03H,1105
09/8/2017 02H,1140
09/8/2017 01H,1180
09/8/2017 00H,1190
09/7/2017 23H,1185
09/7/2017 22H,1180
09/7/2017 21H,1175
09/7/2017 20H,1165
09/7/2017 19H,1160
09/7/2017 18H,1145
09/7/2017 17H,1130
09/7/2017 16H,1110
09/7/2017 15H,1075
09/7/2017 14H,985
09/7/2017 13H,875
09/7/2017 12H,810
09/7/2017 11H,785
09/7/2017 10H,795
09/7/2017 09H,820
09/7/2017 08H,860
09/7/2017 07H,1000
09/7/2017 06H,1065
09/7/2017 05H,1170
09/7/2017 04H,1225
09/7/2017 03H,1220
09/7/2017 02H,1255
09/7/2017 01H,1300
09/7/2017 00H,1315
09/6/2017 23H,1310
09/6/2017 22H,1295
09/6/2017 21H,1290
09/6/2017 20H,1275
09/6/2017 19H,1255
09/6/2017 18H,1240
09/6/2017 17H,1220
09/6/2017 16H,1190
09/6/2017 15H,1140
09/6/2017 14H,1060
09/6/2017 13H,950
09/6/2017 12H,880
09/6/2017 11H,865
09/6/2017 10H,870
09/6/2017 09H,895
09/6/2017 08H,940
09/6/2017 06H,1095
09/6/2017 05H,1205
09/6/2017 04H,1250
09/6/2017 03H,1265
09/6/2017 02H,1295
09/6/2017 01H,1350
09/6/2017 00H,1360
09/5/2017 23H,1360
09/5/2017 22H,1350
09/5/2017 21H,1330
09/5/2017 20H,1315
09/5/2017 19H,1290
09/5/2017 18H,1265
09/5/2017 17H,1230
09/5/2017 16H,1195
09/5/2017 15H,1140
09/5/2017 14H,1040
09/5/2017 13H,940
09/5/2017 12H,865
09/5/2017 11H,835
09/5/2017 10H,850
09/5/2017 09H,865
09/5/2017 08H,910
09/5/2017 06H,1050
09/5/2017 05H,1125
09/5/2017 04H,1210
09/5/2017 03H,1225
09/5/2017 02H,1230
09/5/2017 01H,1220
09/5/2017 00H,1195
09/4/2017 23H,1165
09/4/2017 22H,1145
09/4/2017 21H,1135
09/4/2017 20H,1120
09/4/2017 19H,1077
09/4/2017 18H,1048
09/4/2017 17H,1007
09/4/2017 16H,941
09/4/2017 15H,864
09/4/2017 14H,781
09/4/2017 13H,776
09/4/2017 12H,762
09/4/2017 11H,762
09/4/2017 10H,783
09/4/2017 09H,806
09/4/2017 08H,844
09/4/2017 06H,1040
09/4/2017 05H,1120
09/4/2017 04H,1150
09/4/2017 03H,1150
09/4/2017 02H,1160
09/4/2017 01H,1165
09/4/2017 00H,1155
09/3/2017 23H,1135
09/3/2017 22H,1125
09/3/2017 21H,1110
09/3/2017 20H,1100
09/3/2017 19H,1081
09/3/2017 18H,1053
09/3/2017 17H,1017
09/3/2017 16H,951
09/3/2017 15H,874
09/3/2017 14H,831
09/3/2017 13H,831
09/3/2017 12H,814
09/3/2017 11H,813
09/3/2017 10H,829
09/3/2017 09H,860
09/3/2017 08H,902
09/3/2017 06H,1015
09/3/2017 05H,1080
09/3/2017 04H,1105
09/3/2017 03H,1105
09/3/2017 02H,1125
09/3/2017 01H,1140
09/3/2017 00H,1135
09/2/2017 23H,1125
09/2/2017 22H,1120
09/2/2017 21H,1115
09/2/2017 20H,1110
09/2/2017 19H,1095
09/2/2017 18H,1067
09/2/2017 17H,1031
09/2/2017 16H,966
09/2/2017 15H,878
09/2/2017 14H,824
09/2/2017 13H,813
09/2/2017 12H,797
09/2/2017 11H,796
09/2/2017 10H,813
09/2/2017 09H,839
09/2/2017 08H,879
09/2/2017 06H,1010
09/2/2017 05H,1085
09/2/2017 04H,1115
09/2/2017 03H,1120
09/2/2017 02H,1165
09/2/2017 01H,1215
09/2/2017 00H,1225
09/1/2017 23H,1215
09/1/2017 22H,1215
09/1/2017 21H,1210
09/1/2017 20H,1200
09/1/2017 19H,1180
09/1/2017 18H,1160
09/1/2017 17H,1140
09/1/2017 16H,1115
09/1/2017 15H,1070
09/1/2017 14H,980
09/1/2017 13H,865
09/1/2017 12H,800
09/1/2017 11H,775
09/1/2017 10H,750
09/1/2017 09H,765
09/1/2017 08H,805
09/1/2017 06H,970
09/1/2017 05H,1050
09/1/2017 04H,1090
09/1/2017 03H,1085
09/1/2017 02H,1120
09/1/2017 01H,1155
09/1/2017 00H,1165
08/31/2017 23H,1160
08/31/2017 22H,1155
08/31/2017 21H,1150
08/31/2017 20H,1140
08/31/2017 19H,1125
08/31/2017 18H,1110
08/31/2017 17H,1090
08/31/2017 16H,1070
08/31/2017 15H,1040
08/31/2017 14H,945
08/31/2017 13H,840
08/31/2017 12H,770
08/31/2017 11H,750
08/31/2017 10H,760
08/31/2017 09H,785
08/31/2017 08H,830
08/31/2017 06H,1015
08/31/2017 05H,1095
08/31/2017 04H,1125
08/31/2017 03H,1120
08/31/2017 02H,1145
08/31/2017 01H,1185
08/31/2017 00H,1195
08/30/2017 23H,1190
08/30/2017 22H,1185
08/30/2017 21H,1185
08/30/2017 20H,1175
08/30/2017 19H,1160
08/30/2017 18H,1145
08/30/2017 17H,1140
08/30/2017 16H,1125
08/30/2017 15H,1085
08/30/2017 14H,1000
08/30/2017 13H,900
08/30/2017 12H,830
08/30/2017 11H,810
08/30/2017 10H,820
08/30/2017 09H,845
08/30/2017 08H,887
08/30/2017 06H,1060
08/30/2017 05H,1150
08/30/2017 04H,1185
08/30/2017 03H,1185
08/30/2017 02H,1225
08/30/2017 01H,1270
08/30/2017 00H,1280
08/29/2017 23H,1275
08/29/2017 22H,1270
08/29/2017 21H,1260
08/29/2017 20H,1250
08/29/2017 19H,1230
08/29/2017 18H,1210
08/29/2017 17H,1190
08/29/2017 16H,1165
08/29/2017 15H,1115
08/29/2017 14H,1025
08/29/2017 13H,925
08/29/2017 12H,860
08/29/2017 11H,845
08/29/2017 10H,845
08/29/2017 09H,865
08/29/2017 08H,915
08/29/2017 07H,965
08/29/2017 06H,1065
08/29/2017 05H,1140
08/29/2017 04H,1165
08/29/2017 03H,1170
08/29/2017 02H,1205
08/29/2017 01H,1255
08/29/2017 00H,1265
08/28/2017 23H,1260
08/28/2017 22H,1250
08/28/2017 21H,1245
08/28/2017 20H,1230
08/28/2017 19H,1210
08/28/2017 18H,1185
08/28/2017 17H,1160
08/28/2017 16H,1120
08/28/2017 15H,1075
08/28/2017 14H,975
08/28/2017 13H,880
08/28/2017 12H,820
08/28/2017 11H,795
08/28/2017 10H,805
08/28/2017 09H,825
08/28/2017 08H,865
08/28/2017 07H,910
08/28/2017 06H,995
08/28/2017 05H,1070
08/28/2017 04H,1085
08/28/2017 03H,1080
08/28/2017 02H,1090
08/28/2017 01H,1085
08/28/2017 00H,1070
08/27/2017 23H,1055
08/27/2017 22H,1055
08/27/2017 21H,1050
08/27/2017 20H,1040
08/27/2017 19H,1025
08/27/2017 18H,1005
08/27/2017 17H,965
08/27/2017 16H,905
08/27/2017 15H,835
08/27/2017 14H,790
08/27/2017 13H,785
08/27/2017 12H,780
08/27/2017 11H,780
08/27/2017 10H,795
08/27/2017 09H,815
08/27/2017 08H,855
08/27/2017 07H,900
08/27/2017 06H,970
08/27/2017 05H,1015
08/27/2017 04H,1025
08/27/2017 03H,1025
08/27/2017 02H,1040
08/27/2017 01H,1045
08/27/2017 00H,1040
08/26/2017 23H,1035
08/26/2017 22H,1040
08/26/2017 21H,1045
08/26/2017 20H,1050
08/26/2017 19H,1045
08/26/2017 18H,1030
08/26/2017 17H,1000
08/26/2017 16H,945
08/26/2017 15H,865
08/26/2017 14H,810
08/26/2017 13H,795
08/26/2017 12H,780
08/26/2017 11H,780
08/26/2017 10H,790
08/26/2017 09H,810
08/26/2017 08H,845
08/26/2017 07H,905
08/26/2017 06H,980
08/26/2017 05H,1035
08/26/2017 04H,1055
08/26/2017 03H,1065
08/26/2017 02H,1100
08/26/2017 01H,1145
08/26/2017 00H,1155
08/25/2017 23H,1150
08/25/2017 22H,1155
08/25/2017 21H,1155
08/25/2017 20H,1145
08/25/2017 19H,1140
08/25/2017 18H,1125
08/25/2017 17H,1110
08/25/2017 16H,1095
08/25/2017 15H,1065
08/25/2017 14H,970
08/25/2017 13H,860
08/25/2017 12H,800
08/25/2017 11H,780
08/25/2017 10H,760
08/25/2017 09H,755
08/25/2017 08H,795
08/25/2017 07H,865
08/25/2017 06H,950
08/25/2017 05H,1020
08/25/2017 04H,1035
08/25/2017 03H,1040
08/25/2017 02H,1070
08/25/2017 01H,1100
08/25/2017 00H,1100
08/24/2017 23H,1095
08/24/2017 22H,1100
08/24/2017 21H,1105
08/24/2017 20H,1095
08/24/2017 19H,1090
08/24/2017 18H,1080
08/24/2017 17H,1065
08/24/2017 16H,1050
08/24/2017 15H,1020
08/24/2017 14H,930
08/24/2017 13H,825
08/24/2017 12H,765
08/24/2017 11H,745
08/24/2017 10H,755
08/24/2017 09H,775
08/24/2017 08H,820
08/24/2017 07H,883
08/24/2017 06H,976
08/24/2017 05H,1059
08/24/2017 04H,1088
08/24/2017 03H,1088
08/24/2017 02H,1116
08/24/2017 01H,1153
08/24/2017 00H,1157
08/23/2017 23H,1149
08/23/2017 22H,1146
08/23/2017 21H,1145
08/23/2017 20H,1133
08/23/2017 19H,1124
08/23/2017 18H,1109
08/23/2017 17H,1095
08/23/2017 16H,1080
08/23/2017 15H,1041
08/23/2017 14H,960
08/23/2017 13H,886
08/23/2017 12H,831
08/23/2017 11H,814
08/23/2017 10H,835
08/23/2017 09H,861
08/23/2017 08H,908
08/23/2017 07H,960
08/23/2017 06H,1055
08/23/2017 05H,1135
08/23/2017 04H,1155
08/23/2017 03H,1165
08/23/2017 02H,1205
08/23/2017 01H,1255
08/23/2017 00H,1260
08/22/2017 23H,1255
08/22/2017 22H,1250
08/22/2017 21H,1245
08/22/2017 20H,1230
08/22/2017 19H,1207
08/22/2017 18H,1184
08/22/2017 17H,1159
08/22/2017 16H,1124
08/22/2017 15H,1069
08/22/2017 14H,973
08/22/2017 13H,880
08/22/2017 12H,822
08/22/2017 11H,802
08/22/2017 10H,813
08/22/2017 09H,838
08/22/2017 08H,883
08/22/2017 07H,942
08/22/2017 06H,1037
08/22/2017 05H,1112
08/22/2017 04H,1128
08/22/2017 03H,1140
08/22/2017 02H,1176
08/22/2017 01H,1217
08/22/2017 00H,1223
08/21/2017 23H,1213
08/21/2017 22H,1207
08/21/2017 21H,1211
08/21/2017 20H,1194
08/21/2017 19H,1176
08/21/2017 18H,1150
08/21/2017 17H,1125
08/21/2017 16H,1091
08/21/2017 15H,1050
08/21/2017 14H,955
08/21/2017 13H,852
08/21/2017 12H,791
08/21/2017 11H,767
08/21/2017 10H,771
08/21/2017 09H,808
08/21/2017 08H,847
08/21/2017 07H,905
08/21/2017 06H,990
08/21/2017 05H,1045
08/21/2017 04H,1055
08/21/2017 03H,1055
08/21/2017 02H,1065
08/21/2017 01H,1060
08/21/2017 00H,1045
08/20/2017 23H,1030
08/20/2017 22H,1025
08/20/2017 21H,1030
08/20/2017 20H,1025
08/20/2017 19H,1015
08/20/2017 18H,976
08/20/2017 17H,941
08/20/2017 16H,883
08/20/2017 15H,817
08/20/2017 14H,772
08/20/2017 13H,763
08/20/2017 12H,755
08/20/2017 11H,754
08/20/2017 10H,773
08/20/2017 09H,804
08/20/2017 08H,844
08/20/2017 07H,900
08/20/2017 06H,960
08/20/2017 05H,1005
08/20/2017 04H,1010
08/20/2017 03H,1015
08/20/2017 02H,1030
08/20/2017 01H,1040
08/20/2017 00H,1035
08/19/2017 23H,1030
08/19/2017 22H,1040
08/19/2017 21H,1047
08/19/2017 20H,1054
08/19/2017 19H,1050
08/19/2017 18H,1038
08/19/2017 17H,1011
08/19/2017 16H,958
08/19/2017 15H,881
08/19/2017 14H,820
08/19/2017 13H,800
08/19/2017 12H,790
08/19/2017 11H,785
08/19/2017 10H,808
08/19/2017 09H,832
08/19/2017 08H,874
08/19/2017 07H,935
08/19/2017 06H,1015
08/19/2017 05H,1075
08/19/2017 04H,1090
08/19/2017 03H,1105
08/19/2017 02H,1140
08/19/2017 01H,1190
08/19/2017 00H,1200
08/18/2017 23H,1200
08/18/2017 22H,1200
08/18/2017 21H,1200
08/18/2017 20H,1190
08/18/2017 19H,1180
08/18/2017 18H,1160
08/18/2017 17H,1140
08/18/2017 16H,1115
08/18/2017 15H,1065
08/18/2017 14H,970
08/18/2017 13H,870
08/18/2017 12H,785
08/18/2017 11H,760
08/18/2017 10H,760
08/18/2017 09H,785
08/18/2017 08H,825
08/18/2017 07H,895
08/18/2017 06H,985
08/18/2017 05H,1055
08/18/2017 04H,1065
08/18/2017 03H,1080
08/18/2017 02H,1115
08/18/2017 01H,1155
08/18/2017 00H,1160
08/17/2017 23H,1155
08/17/2017 22H,1150
08/17/2017 21H,1150
08/17/2017 20H,1140
08/17/2017 19H,1130
08/17/2017 18H,1110
08/17/2017 17H,1090
08/17/2017 16H,1065
08/17/2017 15H,1025
08/17/2017 14H,935
08/17/2017 13H,830
08/17/2017 12H,775
08/17/2017 11H,760
08/17/2017 10H,770
08/17/2017 09H,795
08/17/2017 08H,835
08/17/2017 07H,890
08/17/2017 06H,990
08/17/2017 05H,1060
08/17/2017 04H,1075
08/17/2017 03H,1095
08/17/2017 02H,1125
08/17/2017 01H,1165
08/17/2017 00H,1175
08/16/2017 23H,1165
08/16/2017 22H,1160
08/16/2017 21H,1165
08/16/2017 20H,1150
08/16/2017 19H,1130
08/16/2017 18H,1110
08/16/2017 17H,1085
08/16/2017 16H,1055
08/16/2017 15H,1015
08/16/2017 14H,915
08/16/2017 13H,860
08/16/2017 12H,800
08/16/2017 11H,780
08/16/2017 10H,790
08/16/2017 09H,810
08/16/2017 08H,870
08/16/2017 07H,935
08/16/2017 06H,1025
08/16/2017 05H,1090
08/16/2017 04H,1105
08/16/2017 03H,1125
08/16/2017 02H,1160
08/16/2017 01H,1195
08/16/2017 00H,1200
08/15/2017 23H,1190
08/15/2017 22H,1185
08/15/2017 21H,1190
08/15/2017 20H,1180
08/15/2017 19H,1170
08/15/2017 18H,1150
08/15/2017 17H,1135
08/15/2017 16H,1110
08/15/2017 15H,1070
08/15/2017 14H,965
08/15/2017 13H,865
08/15/2017 12H,805
08/15/2017 11H,785
08/15/2017 10H,785
08/15/2017 09H,805
08/15/2017 08H,845
08/15/2017 07H,935
08/15/2017 06H,1030
08/15/2017 05H,1110
08/15/2017 04H,1120
08/15/2017 03H,1140
08/15/2017 02H,1170
08/15/2017 01H,1195
08/15/2017 00H,1190
08/14/2017 23H,1180
08/14/2017 22H,1185
08/14/2017 21H,1190
08/14/2017 20H,1185
08/14/2017 19H,1175
08/14/2017 18H,1165
08/14/2017 17H,1145
08/14/2017 16H,1120
08/14/2017 15H,1080
08/14/2017 14H,985
08/14/2017 13H,870
08/14/2017 12H,810
08/14/2017 11H,785
08/14/2017 10H,785
08/14/2017 09H,805
08/14/2017 08H,845
08/14/2017 07H,915
08/14/2017 06H,1000
08/14/2017 05H,1065
08/14/2017 04H,1070
08/14/2017 03H,1075
08/14/2017 02H,1085
08/14/2017 01H,1075
08/14/2017 00H,1065
08/13/2017 23H,1050
08/13/2017 22H,1050
08/13/2017 21H,1050
08/13/2017 20H,1055
08/13/2017 19H,1045
08/13/2017 18H,1025
08/13/2017 17H,990
08/13/2017 16H,909
08/13/2017 15H,839
08/13/2017 14H,792
08/13/2017 13H,782
08/13/2017 12H,773
08/13/2017 11H,775
08/13/2017 10H,788
08/13/2017 09H,835
08/13/2017 08H,875
08/13/2017 07H,930
08/13/2017 06H,995
08/13/2017 05H,1040
08/13/2017 04H,1040
08/13/2017 03H,1050
08/13/2017 02H,1070
08/13/2017 01H,1075
08/13/2017 00H,1075
08/12/2017 23H,1065
08/12/2017 22H,1070
08/12/2017 21H,1075
08/12/2017 20H,1080
08/12/2017 19H,1080
08/12/2017 18H,1065
08/12/2017 17H,1030
08/12/2017 16H,980
08/12/2017 15H,885
08/12/2017 14H,825
08/12/2017 13H,810
08/12/2017 12H,800
08/12/2017 11H,800
08/12/2017 10H,815
08/12/2017 09H,845
08/12/2017 08H,890
08/12/2017 07H,985
08/12/2017 06H,1075
08/12/2017 05H,1140
08/12/2017 04H,1180
08/12/2017 03H,1200
08/12/2017 02H,1255
08/12/2017 01H,1315
08/12/2017 00H,1325
08/11/2017 23H,1274
08/11/2017 22H,1266
08/11/2017 21H,1251
08/11/2017 20H,1266
08/11/2017 19H,1251
08/11/2017 18H,1226
08/11/2017 17H,1199
08/11/2017 16H,1163
08/11/2017 15H,1110
08/11/2017 14H,1015
08/11/2017 13H,914
08/11/2017 12H,853
08/11/2017 11H,807
08/11/2017 10H,798
08/11/2017 09H,824
08/11/2017 08H,867
08/11/2017 07H,960
08/11/2017 06H,1060
08/11/2017 05H,1141
08/11/2017 04H,1160
08/11/2017 03H,1179
08/11/2017 02H,1223
08/11/2017 01H,1277
08/11/2017 00H,1282
08/10/2017 23H,1272
08/10/2017 22H,1263
08/10/2017 21H,1250
08/10/2017 20H,1232
08/10/2017 19H,1214
08/10/2017 18H,1185
08/10/2017 17H,1157
08/10/2017 16H,1121
08/10/2017 15H,1071
08/10/2017 14H,968
08/10/2017 13H,873
08/10/2017 12H,813
08/10/2017 11H,796
08/10/2017 10H,803
08/10/2017 09H,834
08/10/2017 08H,880
08/10/2017 07H,965
08/10/2017 06H,1065
08/10/2017 05H,1150
08/10/2017 04H,1170
08/10/2017 03H,1190
08/10/2017 02H,1255
08/10/2017 01H,1340
08/10/2017 00H,1345
08/9/2017 23H,1335
08/9/2017 22H,1324
08/9/2017 21H,1313
08/9/2017 20H,1293
08/9/2017 19H,1277
08/9/2017 18H,1248
08/9/2017 17H,1217
08/9/2017 16H,1184
08/9/2017 15H,1128
08/9/2017 14H,1024
08/9/2017 13H,928
08/9/2017 12H,865
08/9/2017 11H,851
08/9/2017 10H,858
08/9/2017 09H,880
08/9/2017 08H,930
08/9/2017 07H,1005
08/9/2017 06H,1105
08/9/2017 05H,1190
08/9/2017 04H,1230
08/9/2017 03H,1250
08/9/2017 02H,1300
08/9/2017 01H,1350
08/9/2017 00H,1355
08/8/2017 23H,1345
08/8/2017 22H,1340
08/8/2017 21H,1330
08/8/2017 20H,1287
08/8/2017 19H,1265
08/8/2017 18H,1237
08/8/2017 17H,1207
08/8/2017 16H,1173
08/8/2017 15H,1116
08/8/2017 14H,1015
08/8/2017 13H,915
08/8/2017 12H,855
08/8/2017 11H,840
08/8/2017 10H,840
08/8/2017 09H,870
08/8/2017 08H,915
08/8/2017 07H,990
08/8/2017 06H,1100
08/8/2017 05H,1180
08/8/2017 04H,1200
08/8/2017 03H,1220
08/8/2017 02H,1260
08/8/2017 01H,1315
08/8/2017 00H,1320
08/7/2017 23H,1305
08/7/2017 22H,1295
08/7/2017 21H,1285
08/7/2017 20H,1275
08/7/2017 19H,1250
08/7/2017 18H,1220
08/7/2017 17H,1190
08/7/2017 16H,1155
08/7/2017 15H,1105
08/7/2017 14H,1010
08/7/2017 13H,920
08/7/2017 12H,860
08/7/2017 11H,840
08/7/2017 10H,840
08/7/2017 09H,865
08/7/2017 08H,890
08/7/2017 07H,990
08/7/2017 06H,1080
08/7/2017 05H,1150
08/7/2017 04H,1195
08/7/2017 03H,1205
08/7/2017 02H,1220
08/7/2017 01H,1220
08/7/2017 00H,1210
08/6/2017 23H,1190
08/6/2017 22H,1180
08/6/2017 21H,1170
08/6/2017 20H,1155
08/6/2017 19H,1150
08/6/2017 18H,1120
08/6/2017 17H,1075
08/6/2017 16H,1015
08/6/2017 15H,925
08/6/2017 14H,845
08/6/2017 13H,840
08/6/2017 12H,830
08/6/2017 11H,836
08/6/2017 10H,850
08/6/2017 09H,869
08/6/2017 08H,900
08/6/2017 07H,975
08/6/2017 06H,1045
08/6/2017 05H,1110
08/6/2017 04H,1150
08/6/2017 03H,1165
08/6/2017 02H,1190
08/6/2017 01H,1200
08/6/2017 00H,1205
08/5/2017 23H,1185
08/5/2017 22H,1185
08/5/2017 21H,1175
08/5/2017 20H,1175
08/5/2017 19H,1170
08/5/2017 18H,1140
08/5/2017 17H,1105
08/5/2017 16H,1045
08/5/2017 15H,950
08/5/2017 14H,870
08/5/2017 13H,865
08/5/2017 12H,810
08/5/2017 11H,810
08/5/2017 10H,830
08/5/2017 09H,907
08/5/2017 08H,945
08/5/2017 07H,1015
08/5/2017 06H,1085
08/5/2017 05H,1170
08/5/2017 04H,1225
08/5/2017 03H,1260
08/5/2017 02H,1310
08/5/2017 01H,1370
08/5/2017 00H,1390
08/4/2017 23H,1380
08/4/2017 22H,1375
08/4/2017 21H,1355
08/4/2017 20H,1340
08/4/2017 19H,1325
08/4/2017 18H,1300
08/4/2017 17H,1265
08/4/2017 16H,1225
08/4/2017 15H,1195
08/4/2017 14H,1065
08/4/2017 13H,975
08/4/2017 12H,910
08/4/2017 11H,895
08/4/2017 10H,880
08/4/2017 09H,885
08/4/2017 08H,935
08/4/2017 07H,985
08/4/2017 06H,1075
08/4/2017 05H,1165
08/4/2017 04H,1225
08/4/2017 03H,1255
08/4/2017 02H,1290
08/4/2017 01H,1345
08/4/2017 00H,1360
08/3/2017 23H,1355
08/3/2017 22H,1345
08/3/2017 21H,1330
08/3/2017 20H,1300
08/3/2017 19H,1285
08/3/2017 18H,1260
08/3/2017 17H,1220
08/3/2017 16H,1185
08/3/2017 15H,1140
08/3/2017 14H,1005
08/3/2017 13H,915
08/3/2017 12H,850
08/3/2017 11H,830
08/3/2017 10H,840
08/3/2017 09H,870
08/3/2017 08H,920
08/3/2017 07H,970
08/3/2017 06H,1070
08/3/2017 05H,1155
08/3/2017 04H,1185
08/3/2017 03H,1210
08/3/2017 02H,1240
08/3/2017 01H,1295
08/3/2017 00H,1310
08/2/2017 23H,1305
08/2/2017 22H,1300
08/2/2017 21H,1285
08/2/2017 20H,1265
08/2/2017 19H,1250
08/2/2017 18H,1225
08/2/2017 17H,1190
08/2/2017 16H,1155
08/2/2017 15H,1090
08/2/2017 14H,1005
08/2/2017 13H,930
08/2/2017 12H,865
08/2/2017 11H,850
08/2/2017 10H,860
08/2/2017 09H,885
